subject,effortDelay,run,runStart,trial,Cue1_Onset,Cue2_Onset,CueAll_Onset,CueAll_Offset,response,Reward,Effort,Order,RT,Completed,Trigger,ITI_Onset,ITI_Offset,CounterBalance_Order,Epoch1_Press,Epoch1_PressRT,Epoch2_Press,Epoch2_PressRT,HandednessConditionTotalPressesTrialTImeMoneyTrialMoneyCumuOtherMoneyTrialOtherMoneyCumu
2.000000,0.000000,1.000000,190228.629100,17.000000,319.094725,320.613485,323.613655,328.622676,2.000000,3.500000,0.200000,1.000000,0.000000,0.000000,1.000000,333.849289,335.849380,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,654.944105,0.000000,7.000000,0.000000,8.000000
2.000000,0.000000,1.000000,190228.629100,18.000000,335.880526,338.898064,340.398228,345.406062,2.000000,3.000000,0.200000,2.000000,0.000000,0.000000,1.000000,350.636062,353.636160,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,689.516685,0.000000,7.000000,0.000000,8.000000
2.000000,0.000000,1.000000,190228.629100,19.000000,353.662782,355.672140,357.672366,362.681344,2.000000,1.500000,0.500000,2.000000,0.000000,0.000000,1.000000,367.913740,371.913838,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,725.576620,0.000000,7.000000,1.000000,9.000000
2.000000,0.000000,1.000000,190228.629100,20.000000,371.957986,373.479762,375.479975,380.488212,2.000000,3.500000,0.200000,2.000000,0.000000,0.000000,1.000000,385.713322,386.713411,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,758.671397,0.000000,7.000000,0.000000,9.000000
2.000000,0.000000,1.000000,190228.629100,21.000000,386.736926,390.744937,393.745093,398.752529,2.000000,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,403.982991,407.983079,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,794.720006,0.000000,7.000000,0.000000,9.000000
2.000000,0.000000,1.000000,190228.629100,22.000000,408.012986,410.031214,412.031380,417.039223,2.000000,3.000000,1.000000,2.000000,0.000000,0.000000,1.000000,422.268769,423.768858,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,831.781844,0.000000,7.000000,1.000000,10.000000
2.000000,0.000000,1.000000,190228.629100,23.000000,423.792832,425.800713,427.800870,432.808389,2.000000,2.000000,1.000000,1.000000,0.000000,0.000000,1.000000,438.031893,441.031974,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,864.824806,0.000000,7.000000,1.000000,11.000000
2.000000,0.000000,1.000000,190228.629100,24.000000,441.065618,443.088920,445.089139,450.097255,2.000000,1.500000,0.300000,2.000000,0.000000,0.000000,1.000000,455.318382,457.318462,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,898.384080,0.000000,7.000000,0.000000,11.000000
2.000000,0.000000,1.000000,190228.629100,25.000000,457.348426,459.355988,461.356155,466.363380,2.000000,3.000000,0.300000,2.000000,0.000000,0.000000,1.000000,471.587955,475.588041,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,932.936467,0.000000,7.000000,3.000000,14.000000
2.000000,0.000000,1.000000,190228.629100,26.000000,475.609028,479.617181,481.117460,486.125578,2.000000,2.000000,0.500000,1.000000,0.000000,0.000000,1.000000,491.355797,493.355884,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,968.964912,0.000000,7.000000,1.000000,15.000000
2.000000,0.000000,1.000000,190228.629100,27.000000,493.394947,496.408157,497.908347,502.916139,2.000000,1.500000,0.300000,2.000000,0.000000,0.000000,1.000000,508.141179,512.141262,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1005.536210,0.000000,7.000000,0.000000,15.000000
2.000000,0.000000,1.000000,190228.629100,28.000000,512.169848,514.177201,517.177357,522.185260,2.000000,2.000000,0.300000,2.000000,0.000000,0.000000,1.000000,527.414759,529.414970,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1041.584818,0.000000,7.000000,0.000000,15.000000
2.000000,0.000000,1.000000,190228.629100,29.000000,529.442405,532.456773,535.456926,540.464780,2.000000,1.500000,0.800000,1.000000,0.000000,0.000000,1.000000,545.684895,545.684927,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1075.127332,0.000000,7.000000,0.000000,15.000000
2.000000,0.000000,1.000000,190228.629100,30.000000,545.729134,548.750584,550.750763,555.758838,2.000000,1.500000,0.200000,2.000000,0.000000,0.000000,1.000000,560.987393,563.987511,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1109.716645,0.000000,7.000000,0.000000,15.000000
2.000000,0.000000,1.000000,190228.629100,31.000000,564.011789,566.018990,568.019154,573.026343,2.000000,3.000000,0.500000,1.000000,0.000000,0.000000,1.000000,578.251045,582.251116,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1146.262905,0.000000,7.000000,3.000000,18.000000
2.000000,0.000000,1.000000,190228.629100,32.000000,582.272359,584.298442,585.798781,590.807202,2.000000,5.000000,0.300000,1.000000,0.000000,0.000000,1.000000,596.029815,598.029903,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1180.302262,0.000000,7.000000,0.000000,18.000000
2.000000,0.000000,1.000000,190228.629100,33.000000,598.077336,601.101502,602.601690,607.609315,2.000000,3.500000,1.000000,2.000000,0.000000,0.000000,1.000000,612.836967,615.837044,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1213.914380,0.000000,7.000000,1.000000,19.000000
2.000000,0.000000,1.000000,190228.629100,34.000000,615.867743,617.893770,619.893948,624.901921,2.000000,3.500000,0.300000,1.000000,0.000000,0.000000,1.000000,630.124338,631.624424,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1247.492167,0.000000,7.000000,0.000000,19.000000
2.000000,0.000000,1.000000,190228.629100,35.000000,631.665775,633.184590,634.684864,639.692502,2.000000,3.500000,0.500000,2.000000,0.000000,0.000000,1.000000,644.911815,645.911905,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1277.577681,0.000000,7.000000,0.000000,19.000000
2.000000,0.000000,1.000000,190228.629100,36.000000,645.937368,647.455296,649.455466,654.462682,2.000000,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,659.683867,663.683997,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1309.621365,0.000000,7.000000,0.000000,19.000000
2.000000,0.000000,1.000000,190228.629100,37.000000,663.706824,665.724302,667.724509,672.731831,2.000000,2.000000,0.200000,1.000000,0.000000,0.000000,1.000000,677.954859,681.954981,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1345.661804,0.000000,7.000000,0.000000,19.000000
2.000000,0.000000,1.000000,190228.629100,38.000000,681.985714,685.001122,688.001349,693.010284,2.000000,1.500000,0.500000,1.000000,0.000000,0.000000,1.000000,698.249620,700.249716,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1382.235430,0.000000,7.000000,1.500000,20.500000
2.000000,0.000000,1.000000,190228.629100,39.000000,700.283602,704.309610,707.309877,712.318564,2.000000,2.000000,0.500000,2.000000,0.000000,0.000000,1.000000,717.549627,718.549711,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1418.833314,0.000000,7.000000,0.000000,20.500000
2.000000,0.000000,1.000000,190228.629100,40.000000,718.599689,721.614982,724.615320,728.440701,0.000000,1.500000,0.800000,2.000000,3.819993,0.000000,1.000000,737.185906,741.186004,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1459.785693,1.000000,8.000000,1.000000,21.500000
2.000000,0.000000,1.000000,190228.629100,41.000000,741.210871,743.218235,746.218410,751.225973,2.000000,5.000000,0.500000,1.000000,0.000000,0.000000,1.000000,756.456291,758.456389,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1499.667260,0.000000,8.000000,1.000000,22.500000
2.000000,0.000000,1.000000,190228.629100,42.000000,758.499858,760.514950,763.515221,768.522851,2.000000,3.000000,0.800000,2.000000,0.000000,0.000000,1.000000,773.744315,775.244406,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1533.744265,0.000000,8.000000,0.000000,22.500000
2.000000,0.000000,1.000000,190228.629100,43.000000,775.266877,779.274075,780.774337,785.782838,2.000000,2.000000,0.800000,1.000000,0.000000,0.000000,1.000000,791.011280,792.511375,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1567.778252,0.000000,8.000000,0.000000,22.500000
2.000000,0.000000,1.000000,190228.629100,44.000000,792.538333,794.550244,796.550452,801.557701,2.000000,5.000000,0.500000,2.000000,0.000000,0.000000,1.000000,806.784102,808.284192,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,1600.822524,0.000000,8.000000,1.000000,23.500000
