subject,effortDelay,run,runStart,trial,Cue1_Onset,Cue2_Onset,CueAll_Onset,CueAll_Offset,response,Reward,Effort,Order,RT,Completed,Trigger,ITI_Onset,ITI_Offset,CounterBalance_Order,Epoch1_Press,Epoch1_PressRT,Epoch2_Press,Epoch2_PressRT,HandednessConditionTotalPressesTrialTImeMoneyTrialMoneyCumuOtherMoneyTrialOtherMoneyCumu
1.000000,0.000000,1.000000,184941.270588,1.000000,0.063382,2.097169,4.098847,9.123987,2.000000,2.000000,1.000000,2.000000,0.000000,0.000000,1.000000,14.412297,15.912814,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,15.976195,0.000000,0.000000,2.000000,2.000000
1.000000,0.000000,1.000000,184941.270588,2.000000,15.946296,17.987806,19.988266,20.616271,1.000000,3.500000,0.300000,1.000000,0.616180,1.000000,1.000000,37.098524,38.598869,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,32.000000,54.545165,3.500000,3.500000,0.000000,2.000000
1.000000,0.000000,1.000000,184941.270588,3.000000,38.620686,43.646211,46.646607,48.961709,1.000000,3.000000,0.300000,1.000000,2.308556,1.000000,1.000000,65.449516,69.449867,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,32.000000,108.070554,3.000000,6.500000,3.000000,5.000000
1.000000,0.000000,1.000000,184941.270588,4.000000,69.470808,71.531207,73.532262,74.881877,1.000000,5.000000,0.200000,1.000000,1.339503,1.000000,1.000000,89.271043,91.271900,1.000000,999.000000,0.000000,1.000000,1.840943,1.000000,0.000000,21.000000,160.742708,5.000000,11.500000,5.000000,10.000000
1.000000,0.000000,1.000000,184941.270588,5.000000,91.323082,93.344557,98.347288,98.791689,1.000000,2.000000,0.200000,2.000000,0.420795,1.000000,1.000000,113.081406,114.582207,1.000000,999.000000,0.000000,1.000000,2.147847,1.000000,0.000000,21.000000,205.905288,2.000000,13.500000,0.000000,10.000000
1.000000,0.000000,1.000000,184941.270588,6.000000,114.605127,116.125470,118.125947,120.510718,0.000000,2.000000,0.800000,1.000000,2.377230,0.000000,1.000000,150.298787,154.298878,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,268.904005,0.000000,13.500000,0.000000,10.000000
1.000000,0.000000,1.000000,184941.270588,7.000000,154.333537,158.364309,161.365016,162.210181,1.000000,5.000000,0.300000,2.000000,0.835777,1.000000,1.000000,179.095151,183.095259,1.000000,999.000000,0.000000,1.000000,0.915052,1.000000,0.000000,32.000000,337.428795,0.000000,13.500000,0.000000,10.000000
1.000000,0.000000,1.000000,184941.270588,8.000000,183.132950,184.652497,186.653159,188.271894,0.000000,3.500000,0.800000,2.000000,1.611522,0.000000,1.000000,218.057926,219.558023,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,402.690973,1.000000,14.500000,1.000000,11.000000
1.000000,0.000000,1.000000,184941.270588,9.000000,219.584984,221.606196,224.606438,225.387128,0.000000,3.500000,1.000000,1.000000,0.773491,0.000000,1.000000,255.181957,258.182052,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,0.000000,477.767035,0.000000,14.500000,1.000000,12.000000
1.000000,0.000000,1.000000,184941.270588,10.000000,258.220825,261.234368,263.234546,264.170886,1.000000,5.000000,0.800000,2.000000,0.929567,1.000000,1.000000,290.179507,292.179630,1.000000,999.000000,0.000000,999.000000,0.000000,1.000000,0.000000,84.000000,550.400455,5.000000,19.500000,1.000000,13.000000
